date,borough_id,room_typeid,price_x
3/30/2017,2,2,80.84747706
3/31/2017,2,2,82.6277205
4/1/2017,2,2,84.49315068
4/2/2017,2,2,84.71830986
4/3/2017,2,2,84.41
4/4/2017,2,2,84.44857143
4/5/2017,2,2,84.41954023
4/6/2017,2,2,85.27665706
4/7/2017,2,2,86.20434783
4/8/2017,2,2,86.44169096
4/9/2017,2,2,85.90775988
4/10/2017,2,2,85.74853801
4/11/2017,2,2,85.90738061
4/12/2017,2,2,86.15351506
4/13/2017,2,2,86.34770115
4/14/2017,2,2,86.85281385
4/15/2017,2,2,86.02987198
4/16/2017,2,2,85.11315417
4/17/2017,2,2,84.9039548
4/18/2017,2,2,84.71966527
4/19/2017,2,2,84.7850208
4/20/2017,2,2,85.53462604
4/21/2017,2,2,86.32869081
4/22/2017,2,2,86.31799163
4/23/2017,2,2,86.01396648
4/24/2017,2,2,85.22097902
4/25/2017,2,2,85.33379888
4/26/2017,2,2,85.41446453
4/27/2017,2,2,85.73566434
4/28/2017,2,2,85.63687151
4/29/2017,2,2,86.95159059
4/30/2017,2,2,85.94513032
5/1/2017,2,2,86.31917808
5/2/2017,2,2,86.55753425
5/3/2017,2,2,86.39319728
5/4/2017,2,2,86.85655738
5/5/2017,2,2,88.38243243
5/6/2017,2,2,88.56434316
5/7/2017,2,2,87.56434316
5/8/2017,2,2,87.43951613
5/9/2017,2,2,87.36729223
5/10/2017,2,2,87.32128514
5/11/2017,2,2,87.31275168
5/12/2017,2,2,88.8638814
5/13/2017,2,2,88.3414305
5/14/2017,2,2,87.22672065
5/15/2017,2,2,87.22493225
5/16/2017,2,2,87.4585034
5/17/2017,2,2,87.41666667
5/18/2017,2,2,87.43188011
5/19/2017,2,2,88.98226467
5/20/2017,2,2,88.92265943
5/21/2017,2,2,87.35973154
5/22/2017,2,2,87.44933333
5/23/2017,2,2,87.30522088
5/24/2017,2,2,87.28150134
5/25/2017,2,2,87.06308725
5/26/2017,2,2,87.55273698
5/27/2017,2,2,87.79494008
5/28/2017,2,2,86.92338177
5/29/2017,2,2,86.67758847
5/30/2017,2,2,87.03010471
5/31/2017,2,2,86.90419948
6/1/2017,2,2,86.98684211
6/2/2017,2,2,88.47051114
6/3/2017,2,2,88.59895151
6/4/2017,2,2,87.24901704
6/5/2017,2,2,87.37664042
6/6/2017,2,2,87.23629243
6/7/2017,2,2,87.36375489
6/8/2017,2,2,87.09882965
6/9/2017,2,2,88.77431907
6/10/2017,2,2,88.65290323
6/11/2017,2,2,87.01158301
6/12/2017,2,2,86.91225806
6/13/2017,2,2,87.11870968
6/14/2017,2,2,87.17117117
6/15/2017,2,2,87.13677419
6/16/2017,2,2,88.88601036
6/17/2017,2,2,88.8987013
6/18/2017,2,2,87.47204161
6/19/2017,2,2,87.28145266
6/20/2017,2,2,87.30958549
6/21/2017,2,2,87.41580311
6/22/2017,2,2,87.68952135
6/23/2017,2,2,89.48900388
6/24/2017,2,2,89.67438867
6/25/2017,2,2,88.07069409
6/26/2017,2,2,88.20387097
6/27/2017,2,2,88.18580645
6/28/2017,2,2,88.22809278
6/29/2017,2,2,88.15592784
6/30/2017,2,2,91.33233083
7/1/2017,2,2,91.18
7/2/2017,2,2,89.30275229
7/3/2017,2,2,89.31039755
7/4/2017,2,2,89.37423313
7/5/2017,2,2,89.20642202
7/6/2017,2,2,89.29051988
7/7/2017,2,2,90.82900763
7/8/2017,2,2,90.86018237
7/9/2017,2,2,89.42553191
7/10/2017,2,2,89.32776935
7/11/2017,2,2,89.27963526
7/12/2017,2,2,88.40396341
7/13/2017,2,2,88.4847561
7/14/2017,2,2,89.9235474
7/15/2017,2,2,89.87328244
7/16/2017,2,2,88.56859756
7/17/2017,2,2,88.60486322
7/18/2017,2,2,88.56515152
7/19/2017,2,2,88.70364742
7/20/2017,2,2,88.60334347
7/21/2017,2,2,89.78267477
7/22/2017,2,2,89.70045386
7/23/2017,2,2,88.60816944
7/24/2017,2,2,88.73484848
7/25/2017,2,2,88.69393939
7/26/2017,2,2,88.74810319
7/27/2017,2,2,88.38449848
7/28/2017,2,2,89.75987842
7/29/2017,2,2,89.79210926
7/30/2017,2,2,88.55775076
7/31/2017,2,2,89.58662614
8/1/2017,2,2,89.44561934
8/2/2017,2,2,89.44193062
8/3/2017,2,2,88.64652568
8/4/2017,2,2,90.07261725
8/5/2017,2,2,89.75909091
8/6/2017,2,2,88.32522796
8/7/2017,2,2,87.91641337
8/8/2017,2,2,88.72685888
8/9/2017,2,2,88.74810319
8/10/2017,2,2,87.93768997
8/11/2017,2,2,89.60882801
8/12/2017,2,2,89.49317147
8/13/2017,2,2,88.27355623
8/14/2017,2,2,88.15045593
8/15/2017,2,2,87.97280967
8/16/2017,2,2,87.81475904
8/17/2017,2,2,87.86336336
8/18/2017,2,2,90.43993994
8/19/2017,2,2,90.16691729
8/20/2017,2,2,88.47376312
8/21/2017,2,2,88.91330344
8/22/2017,2,2,88.76980568
8/23/2017,2,2,88.78475336
8/24/2017,2,2,88.83408072
8/25/2017,2,2,90.43964232
8/26/2017,2,2,90.61976048
8/27/2017,2,2,88.82511211
8/28/2017,2,2,88.68256334
8/29/2017,2,2,88.74366617
8/30/2017,2,2,88.87294469
8/31/2017,2,2,88.99249249
9/1/2017,2,2,90.90963855
9/2/2017,2,2,90.86315789
9/3/2017,2,2,89.31784108
9/4/2017,2,2,89.28293413
9/5/2017,2,2,89.37481259
9/6/2017,2,2,89.32934132
9/7/2017,2,2,89.32185629
9/8/2017,2,2,91.00597907
9/9/2017,2,2,90.81165919
9/10/2017,2,2,88.99252616
9/11/2017,2,2,89.11994003
9/12/2017,2,2,89.05105105
9/13/2017,2,2,89.15037594
9/14/2017,2,2,89.16842105
9/15/2017,2,2,90.82758621
9/16/2017,2,2,90.70508982
9/17/2017,2,2,89.11994003
9/18/2017,2,2,88.30389222
9/19/2017,2,2,88.27994012
9/20/2017,2,2,88.31184408
9/21/2017,2,2,88.18113772
9/22/2017,2,2,89.54422789
9/23/2017,2,2,89.57871064
9/24/2017,2,2,88.36023916
9/25/2017,2,2,88.88340807
9/26/2017,2,2,88.96856287
9/27/2017,2,2,88.93413174
9/28/2017,2,2,89.18236173
9/29/2017,2,2,90.83383234
9/30/2017,2,2,90.82634731
10/1/2017,2,2,88.93721973
10/2/2017,2,2,89.01793722
10/3/2017,2,2,89.02690583
10/4/2017,2,2,89.01943199
10/5/2017,2,2,89.04932735
10/6/2017,2,2,90.5748503
10/7/2017,2,2,90.28059701
10/8/2017,2,2,88.70298507
10/9/2017,2,2,88.70746269
10/10/2017,2,2,88.68656716
10/11/2017,2,2,88.68656716
10/12/2017,2,2,89.01345291
10/13/2017,2,2,90.50374813
10/14/2017,2,2,90.40568862
10/15/2017,2,2,88.72944694
10/16/2017,2,2,88.71407186
10/17/2017,2,2,88.61169415
10/18/2017,2,2,88.6161919
10/19/2017,2,2,88.75598802
10/20/2017,2,2,90.59192825
10/21/2017,2,2,90.63772455
10/22/2017,2,2,88.7880597
10/23/2017,2,2,88.75970149
10/24/2017,2,2,88.7123696
10/25/2017,2,2,88.64583333
10/26/2017,2,2,88.73025335
10/27/2017,2,2,90.52089552
10/28/2017,2,2,90.52985075
10/29/2017,2,2,88.8161435
10/30/2017,2,2,88.72089552
10/31/2017,2,2,88.71940299
11/1/2017,2,2,88.87481371
11/2/2017,2,2,88.89567809
11/3/2017,2,2,90.40178571
11/4/2017,2,2,90.19791667
11/5/2017,2,2,88.72767857
11/6/2017,2,2,88.51114413
11/7/2017,2,2,88.5141159
11/8/2017,2,2,88.5074184
11/9/2017,2,2,88.53115727
11/10/2017,2,2,90.07418398
11/11/2017,2,2,90.11292719
11/12/2017,2,2,88.49851632
11/13/2017,2,2,88.45103858
11/14/2017,2,2,88.45845697
11/15/2017,2,2,88.46142433
11/16/2017,2,2,88.48961424
11/17/2017,2,2,89.98814815
11/18/2017,2,2,89.98814815
11/19/2017,2,2,88.50074074
11/20/2017,2,2,88.45333333
11/21/2017,2,2,88.49851632
11/22/2017,2,2,88.53937593
11/23/2017,2,2,88.56760773
11/24/2017,2,2,90.05637982
11/25/2017,2,2,90.01925926
11/26/2017,2,2,88.48296296
11/27/2017,2,2,88.40592593
11/28/2017,2,2,88.3816568
11/29/2017,2,2,88.37721893
11/30/2017,2,2,88.41863905
12/1/2017,2,2,90.15361891
12/2/2017,2,2,90.19970414
12/3/2017,2,2,88.49852507
12/4/2017,2,2,88.47050147
12/5/2017,2,2,88.49039882
12/6/2017,2,2,88.56508876
12/7/2017,2,2,88.76331361
12/8/2017,2,2,90.30325444
12/9/2017,2,2,90.11390533
12/10/2017,2,2,88.80945347
12/11/2017,2,2,88.66174298
12/12/2017,2,2,88.53766617
12/13/2017,2,2,88.54357459
12/14/2017,2,2,88.55752212
12/15/2017,2,2,90.0840708
12/16/2017,2,2,90.09734513
12/17/2017,2,2,88.56342183
12/18/2017,2,2,88.56489676
12/19/2017,2,2,88.5619469
12/20/2017,2,2,88.57522124
12/21/2017,2,2,88.73303835
12/22/2017,2,2,90.28908555
12/23/2017,2,2,90.50515464
12/24/2017,2,2,89.07352941
12/25/2017,2,2,89.01470588
12/26/2017,2,2,89.01470588
12/27/2017,2,2,89.00735294
12/28/2017,2,2,89.07352941
12/29/2017,2,2,90.49264706
12/30/2017,2,2,90.51988218
12/31/2017,2,2,89.51251841
1/1/2018,2,2,97.02791461
1/2/2018,2,2,92.31973684
1/3/2018,2,2,87.76081731
1/4/2018,2,2,84.79102845
1/5/2018,2,2,85.10073452
1/6/2018,2,2,84.41505595
1/7/2018,2,2,82.80990099
1/8/2018,2,2,82.04743083
1/9/2018,2,2,81.56948494
1/10/2018,2,2,81.38498556
1/11/2018,2,2,81.2575906
1/12/2018,2,2,81.55247525
1/13/2018,2,2,81.37018756
1/14/2018,2,2,80.3388998
1/15/2018,2,2,80.83075435
1/16/2018,2,2,80.93785851
1/17/2018,2,2,80.9789272
1/18/2018,2,2,81.20517737
1/19/2018,2,2,82.15996169
1/20/2018,2,2,82.84556721
1/21/2018,2,2,81.85782443
1/22/2018,2,2,81.57889734
1/23/2018,2,2,81.40018921
1/24/2018,2,2,81.37865911
1/25/2018,2,2,81.51988636
1/26/2018,2,2,82.55240793
1/27/2018,2,2,82.33208255
1/28/2018,2,2,81.79830349
1/29/2018,2,2,81.54847909
1/30/2018,2,2,81.58278146
1/31/2018,2,2,81.58851224
2/1/2018,2,2,82.09537299
2/2/2018,2,2,83.36140019
2/3/2018,2,2,83.2371134
2/4/2018,2,2,82.20335821
2/5/2018,2,2,82
2/6/2018,2,2,82.04409006
2/7/2018,2,2,82.0363806
2/8/2018,2,2,82.0445269
2/9/2018,2,2,83.42910448
2/10/2018,2,2,83.5255814
2/11/2018,2,2,81.98243993
2/12/2018,2,2,81.50831793
2/13/2018,2,2,81.56721915
2/14/2018,2,2,81.5092081
2/15/2018,2,2,81.47897623
2/16/2018,2,2,82.81701738
2/17/2018,2,2,82.96255708
2/18/2018,2,2,81.92040256
2/19/2018,2,2,81.63412409
2/20/2018,2,2,80.76867031
2/21/2018,2,2,80.66515837
2/22/2018,2,2,80.69604317
2/23/2018,2,2,81.95964126
2/24/2018,2,2,81.95263628
2/25/2018,2,2,80.82152466
2/26/2018,2,2,80.49190647
2/27/2018,2,2,80.60990991
2/28/2018,2,2,80.62702703
3/1/2018,2,2,81.46339286
3/2/2018,2,2,82.85958596
3/3/2018,2,2,85.70874862
3/4/2018,2,2,84.69084821
3/5/2018,2,2,84.50674157
3/6/2018,2,2,84.6027088
3/7/2018,2,2,84.66178129
3/8/2018,2,2,84.72491545
3/9/2018,2,2,86.16063348
3/10/2018,2,2,86.17647059
3/11/2018,2,2,84.86892655
3/12/2018,2,2,84.55467869
3/13/2018,2,2,84.45912654
3/14/2018,2,2,84.44730942
3/15/2018,2,2,84.67002237
3/16/2018,2,2,86.2752809
3/17/2018,2,2,86.43449048
3/18/2018,2,2,84.97536394
3/19/2018,2,2,84.63299663
3/20/2018,2,2,84.67003367
3/21/2018,2,2,84.69764838
3/22/2018,2,2,84.76339286
3/23/2018,2,2,86.28125
3/24/2018,2,2,86.23503326
3/25/2018,2,2,85.26169265
3/26/2018,2,2,85.17693169
3/27/2018,2,2,85.24915825
3/28/2018,2,2,85.42615558
3/29/2018,2,2,85.28072153
3/30/2018,2,2,86.32009081
3/31/2018,2,2,86.12318029
4/1/2018,2,2,85.38702461
4/2/2018,2,2,85.58639911
4/3/2018,2,2,85.83370536
4/4/2018,2,2,86.23128492
4/5/2018,2,2,86.5
4/6/2018,2,2,88.1273743
4/7/2018,2,2,88.36859688
4/8/2018,2,2,86.69410456
4/9/2018,2,2,86.95328142
4/10/2018,2,2,87.05432373
4/11/2018,2,2,87.33407325
4/12/2018,2,2,87.16407982
4/13/2018,2,2,88.88495575
4/14/2018,2,2,88.27111111
4/15/2018,2,2,86.65072303
4/16/2018,2,2,86.48111111
4/17/2018,2,2,86.48780488
4/18/2018,2,2,86.37846837
4/19/2018,2,2,86.9833887
4/20/2018,2,2,88.54756637
4/21/2018,2,2,88.44493392
4/22/2018,2,2,86.88111111
4/23/2018,2,2,86.39130435
4/24/2018,2,2,86.43826474
4/25/2018,2,2,86.61856823
4/26/2018,2,2,87.02455357
4/27/2018,2,2,89.88740245
4/28/2018,2,2,89.66482911
4/29/2018,2,2,87.84488449
4/30/2018,2,2,87.65054945
5/1/2018,2,2,87.5420354
5/2/2018,2,2,87.77641824
5/3/2018,2,2,88.0299667
5/4/2018,2,2,89.9509476
5/5/2018,2,2,90.37541528
5/6/2018,2,2,88.27666667
5/7/2018,2,2,88.17666667
5/8/2018,2,2,87.62913907
5/9/2018,2,2,87.7920354
5/10/2018,2,2,88.05660377
5/11/2018,2,2,90.08536585
5/12/2018,2,2,90.25717439
5/13/2018,2,2,88.22136564
5/14/2018,2,2,88.34395604
5/15/2018,2,2,88.28306011
5/16/2018,2,2,88.39737991
5/17/2018,2,2,88.34644809
5/18/2018,2,2,90.46162281
5/19/2018,2,2,90.60546448
5/20/2018,2,2,88.16030534
5/21/2018,2,2,87.93886463
5/22/2018,2,2,88.10186199
5/23/2018,2,2,87.36513158
5/24/2018,2,2,87.58333333
5/25/2018,2,2,89.75109649
5/26/2018,2,2,90.26994536
5/27/2018,2,2,88.46943231
5/28/2018,2,2,89.29424539
5/29/2018,2,2,89.35683297
5/30/2018,2,2,89.91056034
5/31/2018,2,2,89.81828074
6/1/2018,2,2,94.54945055
6/2/2018,2,2,94.45205479
6/3/2018,2,2,92.20901639
6/4/2018,2,2,92.124487
6/5/2018,2,2,92.08855586
6/6/2018,2,2,92.00817439
6/7/2018,2,2,92.08559783
6/8/2018,2,2,94.25986395
6/9/2018,2,2,94.23848238
6/10/2018,2,2,92.2398374
6/11/2018,2,2,92.10447761
6/12/2018,2,2,90.90392422
6/13/2018,2,2,90.92837838
6/14/2018,2,2,90.98245614
6/15/2018,2,2,92.52355316
6/16/2018,2,2,93.97322624
6/17/2018,2,2,91.87032086
6/18/2018,2,2,92.01336898
6/19/2018,2,2,92.04411765
6/20/2018,2,2,91.83935743
6/21/2018,2,2,91.81515957
6/22/2018,2,2,94.04133333
6/23/2018,2,2,94
6/24/2018,2,2,91.96933333
6/25/2018,2,2,91.62281879
6/26/2018,2,2,91.5080429
6/27/2018,2,2,91.61394102
6/28/2018,2,2,91.70013387
6/29/2018,2,2,93.98389262
6/30/2018,2,2,93.85160428
7/1/2018,2,2,91.61517976
7/2/2018,2,2,91.61548732
7/3/2018,2,2,92.06008011
7/4/2018,2,2,92.00133156
7/5/2018,2,2,92.09574468
7/6/2018,2,2,94.328
7/7/2018,2,2,94.20639148
7/8/2018,2,2,92.03462051
7/9/2018,2,2,91.95594126
7/10/2018,2,2,91.72155288
7/11/2018,2,2,90.5502008
7/12/2018,2,2,90.57866667
7/13/2018,2,2,92.22133333
7/14/2018,2,2,92.2276964
7/15/2018,2,2,90.61260054
7/16/2018,2,2,90.44101877
7/17/2018,2,2,90.44176707
7/18/2018,2,2,90.37866667
7/19/2018,2,2,90.44148936
7/20/2018,2,2,92.33023873
7/21/2018,2,2,92.4071618
7/22/2018,2,2,90.66799469
7/23/2018,2,2,90.61651132
7/24/2018,2,2,91.65737052
7/25/2018,2,2,91.62416999
7/26/2018,2,2,91.6988111
7/27/2018,2,2,93.85620053
7/28/2018,2,2,93.8707124
7/29/2018,2,2,91.53632761
7/30/2018,2,2,91.62962963
7/31/2018,2,2,91.66401062
8/1/2018,2,2,91.67417219
8/2/2018,2,2,90.59072848
8/3/2018,2,2,92.39417989
8/4/2018,2,2,92.36459709
8/5/2018,2,2,90.72068511
8/6/2018,2,2,90.71899736
8/7/2018,2,2,90.72163588
8/8/2018,2,2,90.77542933
8/9/2018,2,2,90.90463576
8/10/2018,2,2,92.6794702
8/11/2018,2,2,92.69403974
8/12/2018,2,2,90.79260238
8/13/2018,2,2,90.71899736
8/14/2018,2,2,90.77777778
8/15/2018,2,2,91.6494709
8/16/2018,2,2,91.68121693
8/17/2018,2,2,93.85638999
8/18/2018,2,2,93.7997365
8/19/2018,2,2,91.51646904
8/20/2018,2,2,91.27272727
8/21/2018,2,2,91.2740448
8/22/2018,2,2,91.26842105
8/23/2018,2,2,91.29868421
8/24/2018,2,2,93.44021025
8/25/2018,2,2,93.48620237
8/26/2018,2,2,91.45203679
8/27/2018,2,2,91.43626807
8/28/2018,2,2,91.43758213
8/29/2018,2,2,91.50131579
8/30/2018,2,2,91.73501997
8/31/2018,2,2,94.13944223
9/1/2018,2,2,93.92715232
9/2/2018,2,2,91.67729084
9/3/2018,2,2,91.74240423
9/4/2018,2,2,91.91017173
9/5/2018,2,2,91.92857143
9/6/2018,2,2,91.96957672
9/7/2018,2,2,94.20607662
9/8/2018,2,2,94.19788918
9/9/2018,2,2,91.78571429
9/10/2018,2,2,91.73607427
9/11/2018,2,2,91.78278146
9/12/2018,2,2,91.78381963
9/13/2018,2,2,91.77984085
9/14/2018,2,2,94
9/15/2018,2,2,94.03580902
9/16/2018,2,2,91.71334214
9/17/2018,2,2,92.08850727
9/18/2018,2,2,91.73878628
9/19/2018,2,2,91.82105263
9/20/2018,2,2,92.11315789
9/21/2018,2,2,94.32763158
9/22/2018,2,2,94.39210526
9/23/2018,2,2,92.14191853
9/24/2018,2,2,92.44283837
9/25/2018,2,2,92.10249671
9/26/2018,2,2,92.04724409
9/27/2018,2,2,92.08005249
9/28/2018,2,2,94.2808399
9/29/2018,2,2,94.24377457
9/30/2018,2,2,92.22733246
10/1/2018,2,2,92.08959157
10/2/2018,2,2,92.09222661
10/3/2018,2,2,92.09894459
10/4/2018,2,2,92.10422164
10/5/2018,2,2,94.35131579
10/6/2018,2,2,94.29434954
10/7/2018,2,2,91.85657895
10/8/2018,2,2,91.79790026
10/9/2018,2,2,91.7382199
10/10/2018,2,2,91.79685452
10/11/2018,2,2,91.82175623
10/12/2018,2,2,93.77690289
10/13/2018,2,2,93.78346457
10/14/2018,2,2,91.58661417
10/15/2018,2,2,91.4947644
10/16/2018,2,2,91.41284404
10/17/2018,2,2,91.42201835
10/18/2018,2,2,91.44823067
10/19/2018,2,2,93.57853403
10/20/2018,2,2,93.58769634
10/21/2018,2,2,91.40052356
10/22/2018,2,2,91.35471204
10/23/2018,2,2,91.34685864
10/24/2018,2,2,91.30588235
10/25/2018,2,2,91.30939948
10/26/2018,2,2,93.47389034
10/27/2018,2,2,91.94895288
10/28/2018,2,2,90.23460026
10/29/2018,2,2,90.36256545
10/30/2018,2,2,90.35209424
10/31/2018,2,2,90.35471204
11/1/2018,2,2,91.34685864
11/2/2018,2,2,93.4627451
11/3/2018,2,2,93.43603133
11/4/2018,2,2,91.07712418
11/5/2018,2,2,91.04444444
11/6/2018,2,2,90.98302872
11/7/2018,2,2,90.98825065
11/8/2018,2,2,91.00522193
11/9/2018,2,2,93.15535248
11/10/2018,2,2,93.16710183
11/11/2018,2,2,90.94255875
11/12/2018,2,2,90.91916558
11/13/2018,2,2,90.91916558
11/14/2018,2,2,90.9243807
11/15/2018,2,2,90.94654498
11/16/2018,2,2,93.09517601
11/17/2018,2,2,93.09517601
11/18/2018,2,2,90.91395046
11/19/2018,2,2,90.87222947
11/20/2018,2,2,90.86831812
11/21/2018,2,2,90.87874837
11/22/2018,2,2,90.90091265
11/23/2018,2,2,93.12924282
11/24/2018,2,2,93.13185379
11/25/2018,2,2,90.95561358
11/26/2018,2,2,90.9308094
11/27/2018,2,2,90.94908616
11/28/2018,2,2,90.9073107
11/29/2018,2,2,90.9229765
11/30/2018,2,2,93.06527415
12/1/2018,2,2,93.18146214
12/2/2018,2,2,90.46823204
12/3/2018,2,2,88.38122172
12/4/2018,2,2,87.47123894
12/5/2018,2,2,86.73603505
12/6/2018,2,2,87.28076063
12/7/2018,2,2,88.3877095
12/8/2018,2,2,87.09242762
12/9/2018,2,2,87.96900826
12/10/2018,2,2,88.1880597
12/11/2018,2,2,87.87463838
12/12/2018,2,2,87.88729704
12/13/2018,2,2,88.32692308
12/14/2018,2,2,88.981409
12/15/2018,2,2,88.5867052
12/16/2018,2,2,88.03277154
12/17/2018,2,2,87.36214741
12/18/2018,2,2,87.3157424
12/19/2018,2,2,86.55605787
12/20/2018,2,2,86.77931671
12/21/2018,2,2,89.74123223
12/22/2018,2,2,89.84313725
12/23/2018,2,2,92.87938144
12/24/2018,2,2,92.81798246
12/25/2018,2,2,93.21867882
12/26/2018,2,2,97.19235364
12/27/2018,2,2,99.05069708
12/28/2018,2,2,104.6742323
12/29/2018,2,2,105.3554302
12/30/2018,2,2,106.2543103
12/31/2018,2,2,106.5056022
1/1/2019,2,2,98.01764057
1/2/2019,2,2,94.11512845
1/3/2019,2,2,87.62822719
1/4/2019,2,2,87.19773096
1/5/2019,2,2,86.72755906
1/6/2019,2,2,83.91117917
1/7/2019,2,2,82.51556568
1/8/2019,2,2,82.19323308
1/9/2019,2,2,81.88510007
1/10/2019,2,2,81.86982249
1/11/2019,2,2,82.92155425
1/12/2019,2,2,82.99561724
1/13/2019,2,2,81.61460593
1/14/2019,2,2,82.64557872
1/15/2019,2,2,82.63146552
1/16/2019,2,2,82.71746945
1/17/2019,2,2,82.65401146
1/18/2019,2,2,84.32331903
1/19/2019,2,2,84.24017155
1/20/2019,2,2,82.73186344
1/21/2019,2,2,81.94046775
1/22/2019,2,2,81.85643564
1/23/2019,2,2,81.67584746
1/24/2019,2,2,81.71035941
1/25/2019,2,2,83.56430077
1/26/2019,2,2,83.61068166
1/27/2019,2,2,82.28162124
1/28/2019,2,2,82.00840336
1/29/2019,2,2,81.97407148
1/30/2019,2,2,81.99231307
1/31/2019,2,2,82.0097561
2/1/2019,2,2,83.91372843
2/2/2019,2,2,85.16579861
2/3/2019,2,2,84.17662338
2/4/2019,2,2,84.04242424
2/5/2019,2,2,84.00781929
2/6/2019,2,2,84.02864583
2/7/2019,2,2,84.0670148
2/8/2019,2,2,85.11923412
2/9/2019,2,2,84.96796537
2/10/2019,2,2,83.93171997
2/11/2019,2,2,83.60309278
2/12/2019,2,2,83.59759243
2/13/2019,2,2,83.57890223
2/14/2019,2,2,83.7639485
2/15/2019,2,2,84.97943445
2/16/2019,2,2,85.16924399
2/17/2019,2,2,84.19104991
2/18/2019,2,2,84.03796376
2/19/2019,2,2,84
2/20/2019,2,2,84.02588438
2/21/2019,2,2,83.97588286
2/22/2019,2,2,84.81287554
2/23/2019,2,2,84.66980325
2/24/2019,2,2,83.77634961
2/25/2019,2,2,83.63986313
2/26/2019,2,2,83.61571307
2/27/2019,2,2,83.81732419
2/28/2019,2,2,83.85909479
3/1/2019,2,2,85.69111303
3/2/2019,2,2,85.78837814
3/3/2019,2,2,84.70588235
3/4/2019,2,2,84.75778547
3/5/2019,2,2,84.81936041
3/6/2019,2,2,84.79896462
3/7/2019,2,2,84.08038029
3/8/2019,2,2,85.4659189
3/9/2019,2,2,85.4363167
3/10/2019,2,2,84.97682403
3/11/2019,2,2,84.74508127
3/12/2019,2,2,84.98119658
3/13/2019,2,2,85.06479113
3/14/2019,2,2,85.16950596
3/15/2019,2,2,86.39349872
3/16/2019,2,2,86.42564103
3/17/2019,2,2,85.10778443
3/18/2019,2,2,84.92006803
3/19/2019,2,2,84.72727273
3/20/2019,2,2,84.81340119
3/21/2019,2,2,84.87372881
3/22/2019,2,2,86.24129142
3/23/2019,2,2,86.33927057
3/24/2019,2,2,85.25084746
3/25/2019,2,2,85.1641286
3/26/2019,2,2,85.27612574
3/27/2019,2,2,85.26756986
3/28/2019,2,2,85.27226463
3/29/2019,2,2,87.11704835
3/30/2019,2,2,87.18458933
3/31/2019,2,2,85.52653749
4/1/2019,2,2,85.26382979
4/2/2019,2,2,85.31255337
4/3/2019,2,2,85.55460017
4/4/2019,2,2,85.82139776
4/5/2019,2,2,87.42128028
4/6/2019,2,2,87.49652778
4/7/2019,2,2,85.48829141
4/8/2019,2,2,85.03478261
4/9/2019,2,2,85.13541667
4/10/2019,2,2,85.60277537
4/11/2019,2,2,84.87792208
4/12/2019,2,2,86.15324675
4/13/2019,2,2,86.38826575
4/14/2019,2,2,84.3442623
4/15/2019,2,2,84.41738382
4/16/2019,2,2,84.55469423
4/17/2019,2,2,84.57649092
4/18/2019,2,2,84.66206897
4/19/2019,2,2,87.0025974
4/20/2019,2,2,87.28633218
4/21/2019,2,2,84.86993971
4/22/2019,2,2,84.69974116
4/23/2019,2,2,85.39328744
4/24/2019,2,2,85.3510274
4/25/2019,2,2,85.60769231
4/26/2019,2,2,88.1
4/27/2019,2,2,88.19522592
4/28/2019,2,2,85.73957447
4/29/2019,2,2,85.65183918
4/30/2019,2,2,88.46541418
5/1/2019,2,2,88.14468085
5/2/2019,2,2,88.53470919
5/3/2019,2,2,92.17444444
5/4/2019,2,2,92.25222222
5/5/2019,2,2,89.87986652
5/6/2019,2,2,89.77777778
5/7/2019,2,2,90.03658537
5/8/2019,2,2,90.13370166
5/9/2019,2,2,90.09602649
5/10/2019,2,2,92.46103183
5/11/2019,2,2,92.35005453
5/12/2019,2,2,89.71521739
5/13/2019,2,2,89.76039387
5/14/2019,2,2,89.80370774
5/15/2019,2,2,89.73632385
5/16/2019,2,2,89.64950712
5/17/2019,2,2,92.12117904
5/18/2019,2,2,91.25958379
5/19/2019,2,2,89.40262582
5/20/2019,2,2,89.35300546
5/21/2019,2,2,89.66194111
5/22/2019,2,2,89.57127312
5/23/2019,2,2,89.48320693
5/24/2019,2,2,92.29750271
5/25/2019,2,2,92.33802817
5/26/2019,2,2,89.76681128
5/27/2019,2,2,89.65334773
5/28/2019,2,2,89.71009772
5/29/2019,2,2,89.66013072
5/30/2019,2,2,89.80131004
5/31/2019,2,2,92.22633297
6/1/2019,2,2,92.49242424
6/2/2019,2,2,89.81788793
6/3/2019,2,2,89.75457481
6/4/2019,2,2,89.81270183
6/5/2019,2,2,89.88172043
6/6/2019,2,2,89.87969925
6/7/2019,2,2,92.53813104
6/8/2019,2,2,92.45726496
6/9/2019,2,2,90.113127
6/10/2019,2,2,90.16666667
6/11/2019,2,2,90.20641711
6/12/2019,2,2,90.07142857
6/13/2019,2,2,90.09594883
6/14/2019,2,2,92.7321238
6/15/2019,2,2,92.74252137
6/16/2019,2,2,89.95953142
6/17/2019,2,2,90.06937033
6/18/2019,2,2,90.06937033
6/19/2019,2,2,90.00425985
6/20/2019,2,2,89.75133404
6/21/2019,2,2,92.34078807
6/22/2019,2,2,92.37486688
6/23/2019,2,2,89.77683316
6/24/2019,2,2,89.55425532
6/25/2019,2,2,89.55212766
6/26/2019,2,2,88.73134328
6/27/2019,2,2,88.89114194
6/28/2019,2,2,91.44230769
6/29/2019,2,2,91.42537313
6/30/2019,2,2,88.86503719
7/1/2019,2,2,88.46538871
